precinct,Count
Johnson|Overland Park 3-12|N312,1034
Johnson|Overland Park 3-13|N313,1914
Johnson|Overland Park 3-14|N314,1423
Johnson|Overland Park 3-15|N315,847
Johnson|Overland Park 3-16|N316,931
Johnson|Overland Park 3-17|N317,1561
Johnson|Overland Park 3-18|N318,1902
Johnson|Overland Park 3-19|N319,1312
Johnson|Overland Park 3-20|N320,1135
Johnson|Overland Park 3-21|N321,152
Johnson|Overland Park 3-22|N322,704
Johnson|Overland Park 3-23|N323,1028
Johnson|Overland Park 4-01|N401,1326
Johnson|Overland Park 4-02|N402,1194
Johnson|Overland Park 4-03|N403,1835
Johnson|Overland Park 4-04|N404,1538
Johnson|Overland Park 4-05|N405,1247
Johnson|Overland Park 4-06|N406,990
Johnson|Overland Park 4-07|N407,902
Johnson|Overland Park 4-08|N408,1050
Johnson|Overland Park 4-09|N409,950
Johnson|Overland Park 4-10|N410,749
Johnson|Overland Park 4-11|N411,1454
Johnson|Overland Park 4-12|N412,1824
Johnson|Overland Park 4-13|N413,1079
Johnson|Overland Park 4-14|N414,655
Johnson|Overland Park 4-15|N415,765
Johnson|Overland Park 4-16|N416,2178
Johnson|Overland Park 4-17|N417,1757
Johnson|Overland Park 4-18|N418,440
Johnson|Overland Park 4-19|N419,1460
Johnson|Overland Park 4-20|N420,540
Johnson|Overland Park 4-21|N421,840
Johnson|Overland Park 5-01|N501,1267
Johnson|Overland Park 5-02|N502,836
Johnson|Overland Park 5-03|N503,1250
Johnson|Overland Park 5-04|N504,1465
Johnson|Overland Park 5-05|N505,2137
Johnson|Overland Park 5-06|N506,1357
Johnson|Overland Park 5-07|N507,1579
Johnson|Overland Park 5-08|N508,2165
Johnson|Overland Park 5-09|N509,1565
Johnson|Overland Park 5-10|N510,524
Johnson|Overland Park 5-11|N511,1691
Johnson|Overland Park 5-12|N512,596
Johnson|Overland Park 5-13|N513,1224
Johnson|Overland Park 5-14|N514,1366
Johnson|Overland Park 5-15|N515,1846
Johnson|Overland Park 5-16|N516,765
Johnson|Overland Park 5-17|N517,525
Johnson|Overland Park 5-18|N518,1189
Johnson|Overland Park 5-19|N519,425
Johnson|Overland Park 5-20|N520,109
Johnson|Overland Park 5-21|N521,1171
Johnson|Overland Park 6-01|N601,1321
Johnson|Overland Park 6-02|N602,1115
Johnson|Overland Park 6-03|N603,1158
Johnson|Overland Park 6-04|N604,1511
Johnson|Overland Park 6-05|N605,1613
Johnson|Overland Park 6-06|N606,242
Johnson|Overland Park 6-07|N607,449
Johnson|Overland Park 6-08|N608,1184
Johnson|Overland Park 6-09|N609,730
Johnson|Overland Park 6-10|N610,368
Johnson|Overland Park 6-11|N611,1364
Johnson|Overland Park 6-12|N612,570
Johnson|Overland Park 6-13|N613,1305
Johnson|Overland Park 6-14|N614,1363
Johnson|Overland Park 6-15|N615,1816
Johnson|Overland Park 6-16|N616,852
Johnson|Overland Park 6-17|N617,264
Johnson|Overland Park 6-18|N618,1526
Johnson|Overland Park 6-19|N619,933
Johnson|Overland Park 6-20|N620,716
Johnson|Overland Park 6-21|N621,823
Johnson|Overland Park 6-22|N622,1458
Johnson|Overland Park 6-23|N623,2073
Johnson|Overland Park 6-24|N624,1434
Johnson|Overland Park 6-25|N625,36
Johnson|Oxford Twp 0-01|7001,1
Johnson|Oxford Twp 0-02|7002,768
Johnson|Oxford Twp 0-04|7004,764
Johnson|Oxford Twp 0-05|7005,35
Johnson|Oxford Twp 0-09|7009,43
Johnson|Oxford Twp 0-10|7010,2
Johnson|Oxford Twp 0-11|7011,192
Johnson|Prairie Village 1-01|O101,1422
Johnson|Prairie Village 1-02|O102,527
Johnson|Prairie Village 1-03|O103,1111
Johnson|Prairie Village 2-01|O201,1441
Johnson|Prairie Village 2-02|O202,734
Johnson|Prairie Village 2-03|O203,1097
Johnson|Prairie Village 3-01|O301,848
Johnson|Prairie Village 3-02|O302,1422
Johnson|Prairie Village 3-03|O303,882
Johnson|Prairie Village 4-01|O401,1092
Johnson|Prairie Village 4-02|O402,804
Johnson|Prairie Village 4-03|O403,1668
Johnson|Prairie Village 5-01|O501,936
Johnson|Prairie Village 5-02|O502,1136
Johnson|Prairie Village 5-03|O503,1588
Johnson|Prairie Village 6-01|O601,910
Johnson|Prairie Village 6-02|O602,1381
Johnson|Prairie Village 6-03|O603,899
Johnson|Roeland Park 1-01|P101,864
Johnson|Roeland Park 1-02|P102,502
Johnson|Roeland Park 2-01|P201,682
Johnson|Roeland Park 2-02|P202,785
Johnson|Roeland Park 3-01|P301,482
Johnson|Roeland Park 3-02|P302,453
Johnson|Roeland Park 3-03|P303,399
Johnson|Roeland Park 4-01|P401,388
Johnson|Roeland Park 4-02|P402,552
Johnson|Roeland Park 4-03|P403,583
Johnson|Shawnee 1-01|Q101,1227
Johnson|Shawnee 1-02|Q102,870
Johnson|Shawnee 1-03|Q103,941
Johnson|Shawnee 1-04|Q104,778
Johnson|Shawnee 1-05|Q105,1576
Johnson|Shawnee 1-06|Q106,1221
Johnson|Shawnee 1-07|Q107,1394
Johnson|Shawnee 1-08|Q108,2226
Johnson|Shawnee 1-09|Q109,353
Johnson|Shawnee 1-10|Q110,449
Johnson|Shawnee 1-11|Q111,1146
Johnson|Shawnee 1-12|Q112,12
Johnson|Shawnee 1-13|Q113,881
Johnson|Shawnee 2-01|Q201,791
Johnson|Shawnee 2-02|Q202,1178
Johnson|Shawnee 2-03|Q203,1348
Johnson|Shawnee 2-04|Q204,1320
Johnson|Shawnee 2-05|Q205,691
Johnson|Shawnee 2-06|Q206,835
Johnson|Shawnee 2-07|Q207,867
Johnson|Shawnee 2-08|Q208,802
Johnson|Shawnee 2-09|Q209,719
Johnson|Shawnee 2-10|Q210,723
Johnson|Shawnee 2-11|Q211,881
Johnson|Shawnee 2-12|Q212,542
Johnson|Shawnee 2-13|Q213,517
Johnson|Shawnee 3-01|Q301,957
Johnson|Shawnee 3-02|Q302,1072
Johnson|Shawnee 3-03|Q303,1567
Johnson|Shawnee 3-04|Q304,1529
Johnson|Shawnee 3-05|Q305,131
Johnson|Shawnee 3-06|Q306,1547
Johnson|Shawnee 3-07|Q307,1903
Johnson|Shawnee 3-08|Q308,1368
Johnson|Shawnee 3-09|Q309,1563
Johnson|Shawnee 3-10|Q310,925
Johnson|Shawnee 3-11|Q311,1714
Johnson|Shawnee 3-12|Q312,611
Johnson|Shawnee 4-01|Q401,1363
Johnson|Shawnee 4-02|Q402,897
Johnson|Shawnee 4-03|Q403,656
Johnson|Shawnee 4-04|Q404,935
Johnson|Shawnee 4-05|Q405,1674
Johnson|Shawnee 4-06|Q406,1120
Johnson|Shawnee 4-07|Q407,1483
Johnson|Shawnee 4-08|Q408,491
Johnson|Shawnee 4-09|Q409,2083
Johnson|Shawnee 4-11|Q411,1014
Johnson|Shawnee 4-12|Q412,254
Johnson|Shawnee 4-13|Q413,272
Johnson|Spring Hill 0-01|E001,1896
Johnson|Spring Hill 0-03|E003,706
Johnson|Spring Hill 0-04|E004,3
Johnson|Spring Hill 0-05|E005,347
Johnson|Spring Hill 0-08|E008,204
Johnson|Spring Hill 0-09|E009,1005
Johnson|Spring Hill Twp 0-01|9001,445
Johnson|Spring Hill Twp 0-02|9002,2
Johnson|Spring Hill Twp 0-03|9003,125
Johnson|Spring Hill Twp 0-04|9004,22
Johnson|Spring Hill Twp 0-05|9005,26
Johnson|Spring Hill Twp 0-07|9007,384
Johnson|Spring Hill Twp 0-08|9008,2
Johnson|Spring Hill Twp 0-09|9009,1
Johnson|Spring Hill Twp 0-10|9010,623
Johnson|Spring Hill Twp 0-11|9011,3
Johnson|Spring Hill Twp 0-12|9012,5
Johnson|Westwood 0-01|R001,829
Johnson|Westwood 0-02|R002,657
Johnson|Westwood Hills 0-01|S001,338
Kearny|Deerfield|003,457
Kearny|E Hibbard Twp|004,72
Kearny|Hartland Twp|006,78
Kearny|Kendall Twp|007,56
Kearny|Lakin City|001,1209
Kearny|Lakin Twp|002,183
Kearny|Southside Twp|008,115
Kearny|W Hibbard Twp|005,30
Kingman|Allen|1,83
Kingman|Belmont|2,35
Kingman|Bennett|3,147
Kingman|Canton|4,73
Kingman|Chikaskia|5,27
Kingman|Cunn-Dresden|6,166
Kingman|Cunn-Rural|7,123
Kingman|Dale|8,112
Kingman|Dresden|9,63
Kingman|Eagle|10,87
Kingman|Eureka|11,64
Kingman|Evan|12,418
Kingman|Galesburg|13,163
Kingman|Hoosier|14,102
Kingman|Kingman Twp|16,87
Kingman|Kingman Ward 1|35,560
Kingman|Kingman Ward 2|37,814
Kingman|Kingman Ward 3|38,298
Kingman|Kingman Ward 4|39,438
Kingman|Liberty|18,43
Kingman|Nashville|19,56
Kingman|Ninnescah|20,191
Kingman|Norwich|21,325
Kingman|Penalosa|22,11
Kingman|Peters|23,84
Kingman|Richland|24,65
Kingman|Rochester|25,53
Kingman|Rural|26,75
Kingman|Spivey|27,44
Kingman|Union|28,52
Kingman|Valley|29,83
Kingman|Vinita|30,187
Kingman|White Township Part A|33,161
Kingman|White Township Part B|31,106
Kingman|Zenda|32,44
Kiowa|Belvidere|TW004,25
Kiowa|Center 1 TWP|TW001,151
Kiowa|Center 1|1101,249
Kiowa|Center 2|1102,115
Kiowa|Center 2A|1102A,158
Kiowa|Center1A TWP|TW001A,45
Kiowa|Haviland A TWP|TW003A,53
Kiowa|Haviland TWP|TW003,94
Kiowa|Haviland|2003,368
Kiowa|Mullinville TWP|TW005,132
Kiowa|Mullinville|3005,132
Labette|CA/10|10,142
Labette|Chetopa City|CH,730
Labette|EG/11|11,546
Labette|FV/13|13,130
Labette|HA/16|16,242
Labette|HO/18|18,242
Labette|LB/19|19,291
Labette|LI/21|21,296
Labette|MP/28|28,954
Labette|MT/23|23,111
Labette|MV/26|26,506
Labette|NE/30|30,111
Labette|NO/33|33,487
Labette|OG/37|37,520
Labette|OS/39|39,216
Labette|Oswego City|OC,1104
Labette|Parsons|PA,6050
Labette|RI/44 HR01|44,104
Labette|RI/Cen/46 HR01|46,47
Labette|RI/SE/45 HR01|45,33
Labette|WA/48|48,549
Lane|Alamota Twp|T220001,39
Lane|Cheyenne Twp|T440003,159
Lane|Dighton City|1C10001,708
Lane|Dighton Twp|T610001,165
Lane|White Rock Twp Ward 7|T870001,10
Lane|Wilson Twp Ward 8|T980003,47
Leavenworth|1 Pct 1 Ward|0011,836
Leavenworth|1 Pct 2 Ward|0012,737
Leavenworth|1 Pct 3 Ward|0013,1008
Leavenworth|1 Pct 4 Ward|0014,643
Leavenworth|1 Pct 5 Ward|0015,832
Leavenworth|1 Pct 6 Ward|0016,990
Leavenworth|1 Pct 7 Ward|0017,480
Leavenworth|2 Pct 2 Ward H40|018 A,458
Leavenworth|2 Pct 2 Ward H41|0018,141
Leavenworth|2 Pct 5 Ward|0019,660
Leavenworth|2 Pct 6 Ward H38|0020,342
Leavenworth|2 Pct 6 Ward H40|020 A,451
Leavenworth|2 Pct 7 Ward|0021,2442
Leavenworth|3 Pct 2 Ward|0022,956
Leavenworth|3 Pct 5 Ward|0023,1207
Leavenworth|3 Pct 6 Ward|0024,752
Leavenworth|3 Pct 7 Ward H38|0025,1290
Leavenworth|3 Pct 7 Ward H40|025 A,1755
Leavenworth|4 Pct 5 Ward|0028,758
Leavenworth|4 Pct 6 Ward H38|0029,428
Leavenworth|4 Pct 6 Ward H41|029 A,989
Leavenworth|5 Pct 6 Ward|0030,1270
Leavenworth|Basehor City North|0031,3117
Leavenworth|Basehor City South|0059,2402
Leavenworth|Basehor Twp/Fair|0032,1503
Leavenworth|Boling/High Prairie H38|0033,1025
Leavenworth|Boling/High Prairie H40|033 A,371
Leavenworth|Boling/High Prairie H41|033 B,288
Leavenworth|Boling/High Prairie H42|033 C,73
Leavenworth|Bonner Springs City|0034,4
Leavenworth|Delaware 1|0048,857
Leavenworth|Easton City|0035,124
Leavenworth|Easton/Easton|0036,690
Leavenworth|Ft. Leav|0001,1462
Leavenworth|Glenwood S5|037 A,451
Leavenworth|Glenwood S9|0037,1613
Leavenworth|Kickapoo/Kickapoo H41|0038,1426
Leavenworth|Kickapoo/Kickapoo H42|038 A,84
Leavenworth|Lansing Ward 1|0042,1550
Leavenworth|Lansing Ward 2|0039,1939
Leavenworth|Lansing Ward 3|0043,1734
Leavenworth|Lansing Ward 4|0044,1787
Leavenworth|Linwood City|0045,278
Leavenworth|Linwood/Sherman H38|0046,1808
Leavenworth|Linwood/Sherman H42|046 A,193
Leavenworth|Reno/Reno|0047,1220
Leavenworth|Springdale/Alex|0049,668
Leavenworth|Stranger/Stranger H38|0050,765
Leavenworth|Stranger/Stranger H42|050 A,500
Leavenworth|Tonganoxie NO|0051,2747
Leavenworth|Tonganoxie Rural|0052,2116
Leavenworth|Tonganoxie SO|0053,1313
Leavenworth|Walnut/Stranger H38|0054,592
Leavenworth|Walnut/Stranger H42|054 A,401
Lincoln|Barnard City|42,51
Lincoln|Battle Creek Township|02,22
Lincoln|Beaver Township|04,43
Lincoln|Beverly City|44,79
Lincoln|Cedron Township|06,27
Lincoln|Colorado Township|08,84
Lincoln|Elkhorn Township|10,104
Lincoln|Franklin Township|12,63
Lincoln|Golden Belt Township|14,33
Lincoln|Grant Township|16,55
Lincoln|Hanover Township|18,29
Lincoln|Highland Township|20,50
Lincoln|Indiana Township|22,57
Lincoln|Lincoln City|46,398
Lincoln|Lincoln City|47,396
Lincoln|Logan Township|24,44
Lincoln|Madison Township|28,79
Lincoln|Marion Township|26,36
Lincoln|Orange Township|30,42
Lincoln|Pleasant Township|32,87
Lincoln|Salt Creek Township|34,22
Lincoln|Scott Township|36,25
Lincoln|Sylvan Grove City|48,186
Lincoln|Valley Township|38,33
Lincoln|Vesper Township|40,66
Linn|Blue Mound City Prec 100001|100001,173
Linn|BM TWP Precinct Bm00001|BM00001,165
Linn|CE TWP Precinct Ce00002|CE00002,340
Linn|Liberty Twp Precinct Lb00003|LB00003,548
Linn|Linn Valley Precinct 700004|700004,905
Linn|Mound City Precinct 300006|300006,476
Linn|Mound City Precinct Mc00006|MC00006,547
Linn|N LaCygne City Precinct 200004|200004,495
Linn|N Lincoln Twp Precinct Ln00004|LN00004,229
Linn|N Pleasanton City Prec 500008|500008,443
Linn|N Potosi Twp Precinct Po00008|PO00008,274
Linn|Paris Twp Precinct Pa00007|PA00007,452
Linn|Parker City Precinct 400003|400003,144
Linn|Prescott City Precinct 600011|600011,158
Linn|S LaCygne City Precinct 200005|200005,242
Linn|S Lincoln Precinct Ln00005|LN00005,176
Linn|S Pleasanton City Prec 500009|500009,406
Linn|S Potosi Twp Precinct Po00009|PO00009,256
Linn|Scott Twp Precinct Sc00010|SC00010,619
Linn|Sheridan Twp Precinct Sh00011|SH00011,193
Linn|Stanton Twp Precinct St00012|ST00012,137
Linn|Valley Twp Precinct Va00013|VA00013,85
Logan|Augustine Twp.|AU0AU,17
Logan|Elkader Twp.|EL0EL,8
Logan|Lees Twp.|LE0LE,9
Logan|Logansport Twp.|LO0LO,3
Logan|McAllaster Twp.|MC0MC,25
Logan|Monument Twp.|MO0MO,88
Logan|Oakley City|101,1318
Logan|Oakley Twp.|OA01,140
Logan|Paxton Twp.|PA0PA,22
Logan|Russell Springs City|20RS,17
Logan|Russell Springs Twp.|RS0RS,26
Logan|Western Twp.|WE0WE,23
Logan|Winona City|30WI,138
Logan|Winona Twp.|WI0WI,48
Lyon|Precinct 01|01,746
Lyon|Precinct 02|02,636
Lyon|Precinct 03|03,834
Lyon|Precinct 04|04,1013
Lyon|Precinct 05|05,854
Lyon|Precinct 06|06,825
Lyon|Precinct 07|07,316
Lyon|Precinct 08|08,808
Lyon|Precinct 09|09,626
Lyon|Precinct 10|10,629
Lyon|Precinct 11|11,600
Lyon|Precinct 12|12,517
Lyon|Precinct 13|13,801
Lyon|Precinct 14|14,814
Lyon|Precinct 15|15,383
Lyon|Precinct 16|16,689
Lyon|Precinct 17|17,689
Lyon|Precinct 18|18,550
Lyon|Precinct 19|19,1000
Lyon|Precinct 20|20,832
Lyon|Precinct 21|21,328
Lyon|Precinct 22|22,172
Lyon|Precinct 23|23,172
Lyon|Precinct 24|24,983
Lyon|Precinct 25|25,709
Lyon|Precinct 26|26,300
Lyon|Precinct 27|27,141
Lyon|Precinct 28|28,471
Lyon|Precinct 29|29,120
Lyon|Precinct 29D|29D,5
Lyon|Precinct 30|30,725
Lyon|Precinct 31|31,412
Lyon|Precinct 32|32,524
Lyon|Precinct 33|33,449
Lyon|Precinct 34|34,14
Lyon|Precinct 35|35,89
Lyon|Precinct 36|36,446
Lyon|Precinct 37|37,60
Lyon|Precinct 4A|4A,3
Lyon|Precinct 4B|4B,6
Lyon|Precinct 4C|4C,7
Lyon|Precinct 6A|6A,2
Marion|Blaine|BL,42
Marion|Burns|BU,131
Marion|Catlin/Peabody East|C2E,2
Marion|Catlin/Peabody West|C1W,5
Marion|Catlin|CA,128
Marion|Centre|CE,389
Marion|Clark|CL,94
Marion|Clear Creek|CC,198
Marion|Colfax|CO,63
Marion|Doyle|DO,35
Marion|Durham City|DC,60
Marion|Durham Park Township|DP,69
Marion|East Branch|EB,130
Marion|Fairplay|FA,90
Marion|Florence 1st|F11,133
Marion|Florence 2nd|F22,164
Marion|Gale|GA,187
Marion|Goessel|GC,353
Marion|Grant|GR,91
Marion|Hillsboro 1st|H11,802
Marion|Hillsboro 2nd|H22,875
Marion|Lehigh City|LC,98
Marion|Lehigh Township|LE,114
Marion|Liberty|LI,246
Marion|Lincolnville|LN,119
Marion|Logan|LG,36
Marion|Lost Springs City|LO,35
Marion|Lost Springs Township|LS,85
Marion|Marion North|MNN,715
Marion|Marion South|MSS,666
Marion|Menno|ME,241
Marion|Milton|MI,53
Marion|Moore|MO,39
Marion|Peabody City East|PEE,263
Marion|Peabody City West|PWW,393
Marion|Peabody Township East|PBE,66
Marion|Peabody Township West|PYW,76
Marion|Ramona|RA,68
Marion|Risley|RI,173
Marion|Summit|SU,51
Marion|Tampa|TC,80
Marion|West Branch|WB,311
Marion|Wilson|WI,148
Marshall|Balderson Twp|100000,58
Marshall|Bigelow Twp|200000,25
Marshall|Blue Rapids City Twp/BR|400002,613
Marshall|Blue Rapids City Twp|400001,75
Marshall|Blue Rapids Twp|300000,58
Marshall|Center Twp|500000,101
Marshall|Clear Fork Twp|600000,34
Marshall|Cleveland Twp|700000,58
Marshall|Cottage Hill Twp|800000,99
Marshall|Elm Creek Twp|900000,121
Marshall|Franklin Twp|1000000,216
Marshall|Guittard Twp/Beattie|1100004,128
Marshall|Guittard Twp|1100003,99
Marshall|Herkimer Twp|1200000,157
Marshall|Lincoln Twp|1300000,110
Marshall|Logan Twp|1400000,199
Marshall|Marysville City Ward 1|2610000,665
Marshall|Marysville City Ward 2|2620000,597
Marshall|Marysville City Ward 3|2630000,453
Marshall|Marysville City Ward 4|2640000,574
Marshall|Marysville Twp|1500000,210
Marshall|Murray Twp/Axtell|1600006,291
Marshall|Murray Twp|1600005,156
Marshall|Noble Twp/Vermillion|1700008,75
Marshall|Noble Twp|1700007,72
Marshall|Oketo Twp/Oketo|1800010,46
Marshall|Oketo Twp|1800009,102
Marshall|Richland Twp/Summerfield|1900012,52
Marshall|Richland Twp|1900011,71
Marshall|Rock Twp|2000000,93
Marshall|St Bridget Twp/Summerfield|2100014,53
Marshall|St Bridget Twp|2100013,68
Marshall|Vermillion Twp/East/Frankfort|2250016,268
Marshall|Vermillion Twp/East|2250015,79
Marshall|Vermillion Twp/West/Frankfort|2260018,254
Marshall|Vermillion Twp/West|2260017,66
Marshall|Walnut Twp|2300000,78
Marshall|Waterville Twp/Waterville|2400020,475
Marshall|Waterville Twp|2400019,85
Marshall|Wells Twp|2500000,96
McPherson|Battle Hill Twp|BHT,85
McPherson|Bonaville Twp|BNT,58
McPherson|Canton City|CNC,396
McPherson|Canton Twp|CNT,147
McPherson|Castle Twp|CST,50
McPherson|Delmore Twp|DET,107
McPherson|Empire Twp|EMT,212
McPherson|Galva City|GAC,534
McPherson|Groveland Twp|GRT,129
McPherson|Gypsum Creek Twp|GCT,117
McPherson|Harper Twp|HPT,112
McPherson|Hayes Twp|HYT,176
McPherson|Inman City|INC,906
McPherson|Jackson Twp|JAT,123
McPherson|King City Twp|KCT,369
McPherson|Lindsborg City Ward 1|L1C,528
McPherson|Lindsborg City Ward 2|L2C,613
McPherson|Lindsborg City Ward 3|L3C,585
McPherson|Lindsborg City Ward 4|L4C,606
McPherson|Little Valley Twp|LVT,287
McPherson|Lone Tree Twp|LTT,165
McPherson|Marquette City|MQC,409
McPherson|Marquette Twp|MQT,112
McPherson|McPherson City Ward 1|M1C,4391
McPherson|McPherson City Ward 2|M2C,1382
McPherson|McPherson City Ward 3|M3C,923
McPherson|McPherson City Ward 4|M4C,1957
McPherson|McPherson Twp|MPT,423
McPherson|Meridian Twp|MET,178
McPherson|Mound Twp|MDT,263
McPherson|Moundridge City|MDC,1118
McPherson|New Gottland Twp|NGT,394
McPherson|S Sharps Creek Twp|SST,57
McPherson|Smoky Hill Twp|SHT,248
McPherson|Spring Valley Twp|SVT,189
McPherson|Superior Twp|SUT,225
McPherson|Turkey Creek Twp|TCT,196
McPherson|Union Twp|UNT,141
McPherson|Windom City|WIC,71
Meade|Cimarron TWP|CT10009,76
Meade|Crooked Creek TWP|CC10002,66
Meade|Fowler City|110001,416
Meade|Fowler TWP|FT10001,100
Meade|Logan TWP|LT10006,89
Meade|Meade Center TWP|MC10005,240
Meade|Meade City|210005,1382
Meade|Mertilla TWP|MT10003,84
Meade|Odee TWP|OT10008,33
Meade|Plains City|310004,796
Meade|Sand Creek TWP|SC10007,29
Meade|West Plains TWP|WP10004,99
Miami|East Middle Creek|EMC,953
Miami|East Valley H6|EV6,313
Miami|East Valley H9 Part A|EV9A,18
Miami|East Valley H9 Part B|EV9B,2
Miami|Fontana City|FC,131
Miami|Louisburg City 1|LC1,738
Miami|Louisburg City 2|LC2,1022
Miami|Louisburg City 3|LC3,991
Miami|Louisburg City 4 - MC|LC4MC,57
Miami|Louisburg City 4|LC4,839
Miami|Miami H9|MI9,257
Miami|Miami Twp H6|MI6,173
Miami|Mound H5|MND5,132
Miami|Mound H9|MND9,412
Miami|N Paola E1 Part 1|NPE1,12
Miami|N Paola E2 Part 2|NPE2,83
Miami|N Paola W Twp|NPW,386
Miami|North Marysvill H5 S23|NMV523,140
Miami|North Marysville ENC H26 S23|NMVEN26,5
Miami|North Marysville ENC H5 S23|NMVEN5,8
Miami|North Marysville H5|NMV537,345
Miami|North Marysville H6 S23|NMV623,162
Miami|North Marysville H6 S37 Part A|NMV637,252
Miami|North Wea|NW,545
Miami|Osage|OSG,331
Miami|Osawatomie City 1 H6|OC16,525
Miami|Osawatomie City 2 H5|OC25,667
Miami|Osawatomie City 3 H5 EXC B|OC35EXB,5
Miami|Osawatomie City 3 H5|OC35,694
Miami|Osawatomie City 4 H5 S12|OC45,43
Miami|Osawatomie City 4 H6 S12|OC46,560
Miami|Osawatomie Twp H5|OSA5,469
Miami|Osawatomie Twp H6 Part A|OSA6A,1
Miami|Osawatomie Twp H9|OSA9,96
Miami|Paola City 1|PC1,1015
Miami|Paola City 2|PC2,992
Miami|Paola City 3|PC3,911
Miami|Paola City 4 S12|PC4,1302
Miami|RICH H6|RICH6,109
Miami|Richland|RICH,1592
Miami|S Paola E2|SPE2,152
Miami|S Paola W|SPW,252
Miami|South Marysville H6|SMV6,1135
Miami|South Wea Township ENC A|SWENA,28
Miami|South Wea|SW,1175
Miami|Spring Hill City 1 H26|SH126,2119
Miami|Spring Hill City 2 H6|SH26,1
Miami|Spring Hill City 3 EXC B|SH3EXB6,164
Miami|STAN H5 S12|STAN5,643
Miami|STAN H6|STAN6,55
Miami|Sugar Creek H6 S12|SC6,256
Miami|Sugar Creek H9|SC9,207
Miami|Ten Mile|TM,1262
Miami|West Middle Creek|WMC,637
Miami|West Valley 6|WV6,454
Miami|West Valley EXC H6|WVEX6,290
Miami|West Valley Exclave H9|WV9,40
Mitchell|Asherville Township|AS60002,79
Mitchell|Beloit City|1B10001,1137
Mitchell|Beloit Township|BE90001,155
Mitchell|Bloomfield Township|BLA0001,66
Mitchell|Blue Hill Township|BH40002,21
Mitchell|Carr Creek Township|CC20003,18
Mitchell|Cawker City|2C20001,317
Mitchell|Cawker Township|CA20002,33
Mitchell|Center Township|CEA0003,19
Mitchell|City of Beloit|1B10002,1232
Mitchell|Custer Township|CU40003,38
Mitchell|Eureka Township|EU60004,11
Mitchell|Glen Elder City|3G30001,283
Mitchell|Glen Elder Township|GE30002,72
Mitchell|Hayes Township|HA70002,17
Mitchell|Hunter|4H40001,40
Mitchell|Logan Township|LO60003,23
Mitchell|Lulu Township|LU50002,33
Mitchell|Pittsburg Township|PI70003,63
Mitchell|Plum Creek Township|PL80001,98
Mitchell|Round Springs Township|RSA0004,16
Mitchell|Salt Creek Township|SCA0002,14
Mitchell|Scottsville|5S50001,22
Mitchell|Simpson|6S60001,51
Mitchell|Solomon Rapids Township|SR80002,57
Mitchell|Tipton|7T70001,140
Mitchell|Turkey Creek Township|TC80003,75
Mitchell|Walnut Creek Township|WC30003,33
Montgomery|Caney City W3 Pc 2 Ex A|053,4
Montgomery|Caney City Wd 1 Prc 2 Ex A H12|044,2
Montgomery|Caney City|001,1231
Montgomery|Caney Twp|005,935
Montgomery|Cherokee Twp CC1|006,90
Montgomery|Cherokee Twp CC3|006.3,188
Montgomery|Cherry Twp|007,375
Montgomery|Cherryvale City|002,1288
Montgomery|Coffeyville City|003,4916
Montgomery|Coffeyville W1 Pc 1 Exclaves|049,8
Montgomery|Drum Creek Twp CC1|008,312
Montgomery|Drum Creek Twp CC2|008.2,71
Montgomery|Fawn Creek  Twp CC2|009,1068
Montgomery|Fawn Creek Twp CC3|009.3,376
Montgomery|Indep City Ward 1 Prec 1 CC1|024.1,335
Montgomery|Indep City Ward 1 Prec 1|024,3
Montgomery|Indep City Ward 1 Prec 2 CC1|025.1,432
Montgomery|Indep City Ward 1 Prec 2|025,41
Montgomery|Indep City Ward 2 Prec 1 CC1|026.01,239
Montgomery|Indep City Ward 2 Prec 1|026,3
Montgomery|Indep City Ward 2 Prec 2 CC2|027.1,102
Montgomery|Indep City Ward 2 Prec 2|027,111
Montgomery|Indep City Ward 3 Prec 1|028,457
Montgomery|Indep City Ward 3 Prec 2 Excla|030,1
Montgomery|Indep City Ward 3 Prec 2 H11|058,245
Montgomery|Indep City Ward 3 Prec 2 H12|029,30
Montgomery|Indep City Ward 4 Prec 1|031,508
Montgomery|Indep City Ward 4 Prec 2|032,393
Montgomery|Indep City Ward 5 Prec 1|033,396
Montgomery|Indep City Ward 5 Prec 2|034,527
Montgomery|Indep City Ward 6 Prec 1 H12 C|035,41
Montgomery|Indep City Ward 6 Prec 1 H12|037,881
Montgomery|Indep City Ward 6 Prec 2 H11|036,473
Montgomery|Indep City Ward 6 Prec 2 H11A|039,171
Montgomery|Indep City Ward 6 Prec 2 H11B|057,26
Montgomery|Indep City Ward 6 Prec 2 H12|038,103
Montgomery|Indep City Ward 6 Prec 2 H12B|040,18
Montgomery|Independence Twp  2 Part AH12|010,214
Montgomery|Independence Twp 1 - H11|022,1195
Montgomery|Independence Twp 1 - H12|023,185
Montgomery|Independence Twp 1 Enclave H12|043,1
Montgomery|Independence Twp 2 Part C CC1|042.1,7
Montgomery|Independence Twp 2 Part CH11|042,64
Montgomery|Independence Twp CC1|010.1,30
Montgomery|Liberty Township CC2|011.2,85
Montgomery|Liberty Twp CC1|011,288
Montgomery|Louisburg Township CC2|012.2,335
Montgomery|Louisburg Twp|012,48
Montgomery|Parker Twp 2 Enclave H11|045,3
Montgomery|Parker Twp|013,837
Montgomery|Rutland Twp CC1|014.1,18
Montgomery|Rutland Twp|014,242
